id,tokens,ner_tags
35888,"['Mithridates', 'was', 'possibly', 'related', 'to', 'the', 'kings', 'of', 'Parthia', 'and', ',', 'in', 'the', 'light', 'of', 'archaeological', 'discoveries', 'at', 'Mount', 'Nemrut', ',', 'claimed', 'descent', 'from', 'Orontes', 'and', 'also', 'claimed', 'Darius', 'I', 'of', 'Persia', 'as', 'an', 'ancestor', ',', 'thanks', 'to', 'Orontes', ""'"", 'marriage', 'to', 'Rhodogune', ',', 'daughter', 'of', 'Artaxerxes', 'II', ',', 'who', 'was', 'a', 'descendant', 'of', 'king', 'Darius', 'I', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104274,"['Baiame', 'flattened', 'the', 'top', 'of', 'Mount', 'Yengo', 'when', 'he', 'jumped', 'skyward', 'and', 'the', 'flat', 'top', 'is', 'still', 'visible', 'today', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
69958,"['There', 'is', 'a', 'bothy', ',', '``', 'Corrour', '``', ',', 'at', 'the', 'point', 'below', 'Cairn', 'Toul', 'in', 'the', 'defile', 'of', 'the', 'Lairig', 'Ghru', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
29179,"['Manteo', 'and', 'the', 'English', 'people', 'were', 'able', 'to', 'learn', 'about', 'each', 'other', ""'s"", 'language', 'and', 'culture', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92591,"['The', 'village', 'sits', 'at', 'the', 'base', 'of', 'the', 'mountain', 'Eggenipa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
109164,"['Tora', 'Bora', '(', ';', '``', 'black', 'cave', ""''"", ')', 'is', 'located', 'in', 'the', 'White', 'Mountains', 'near', 'the', 'Khyber', 'Pass', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
78652,"['They', 'never', 'made', 'such', 'extensive', 'migrations', 'as', 'the', 'blue', 'wildebeest', ',', 'but', 'at', 'one', 'time', ',', 'they', 'crossed', 'the', 'Drakensberg', 'Range', ',', 'moving', 'eastwards', 'in', 'autumn', ',', 'searching', 'for', 'good', 'pastures', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59032,"['Paleo-Indians', 'seldom', 'entered', 'the', 'Rockies', ',', 'where', 'glaciation', 'persisted', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
85907,"['Ancoz', 'is', 'the', 'name', 'used', 'in', 'academic', 'literature', 'for', 'an', 'ancient', 'settlement', ',', 'which', 'is', 'located', 'below', 'the', 'Atatürk', 'Dam', 'in', 'the', 'modern', 'state', 'of', 'Turkey', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130509,"['The', 'community', 'of', 'Mossy', 'Grove', 'is', 'situated', 'at', 'the', 'mountain', ""'s"", 'eastern', 'base', 'in', 'the', 'Bitter', 'Creek', 'valley', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
64012,"['Zvegor', 'Saddle', '(', ""\\'zve-gor-ska"", ""se-dlo-vi-'na\\"", ')', 'is', 'the', 'saddle', 'of', 'elevation', '2500', 'm', 'between', 'Eyer', 'Peak', 'and', 'Mount', 'Press', 'in', 'Probuda', 'Ridge', ',', 'north-central', 'Sentinel', 'Range', 'in', 'Ellsworth', 'Mountains', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]"
78401,"['The', 'equally', 'extensive', 'Castle', 'Dome', 'Mountains', 'comprise', 'the', 'southern', 'refuge', 'border', ';', 'the', 'western', 'end', 'of', 'the', 'Tank', 'Mountains', 'are', 'in', 'the', 'southeast', 'of', 'the', 'wildlife', 'refuge', ',', 'and', 'the', 'New', 'Water', 'Wilderness', 'in', 'the', 'New', 'Water', 'Mountains', 'ends', 'the', 'extension', 'of', 'the', 'Kofa', 'National', 'Wildlife', 'Refuge', 'to', 'the', 'north', '.']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107723,"['Recent', 'data', 'suggests', 'that', 'these', 'hills', 'are', 'either', 'the', 'remnants', 'of', 'large', 'escarpments', 'that', 'pre-date', 'the', 'Mauna', 'Loa', 'volcano', '(', 'the', 'largest', 'active', 'volcano', 'in', 'the', 'world', ')', ',', 'or', 'uplifted', 'blocks', 'from', 'the', 'oldest', 'parts', 'of', 'the', 'Mauna', 'Loa', 'fault', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20572,"['This', 'battle', ',', 'fought', 'in', 'the', 'mountains', 'of', 'Asturias', ',', 'was', 'hailed', 'by', '19th', 'and', '20th', 'century', 'historiography', 'as', 'the', 'start', 'of', 'the', 'Reconquista', ',', 'the', 'Christian', 're-conquest', 'of', 'the', 'Iberian', 'peninsula', 'from', 'the', 'Moorish', 'domination', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7222,"['It', 'is', 'constructed', 'across', 'the', 'Mahanadi', 'river', 'between', 'the', 'Gandhi', 'Minar', 'in', 'North', 'and', 'the', 'Nehru', 'Minar', 'in', 'the', 'South', ',', 'which', 'connects', 'these', 'two', 'hills', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52453,"['By', 'contrast', ',', 'in', 'classical', 'PKU', '(', 'without', 'dihydrobiopterin', 'involvement', ')', ',', 'prolactin', 'levels', 'would', 'be', 'relatively', 'normal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104975,"['They', 'were', 'exploring', 'the', 'West', 'Rongbuk', 'Glacier', 'in', 'Tibet', 'hoping', 'it', 'might', 'give', 'access', 'to', 'a', 'route', 'for', 'reaching', 'the', 'summit', 'of', 'Everest', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
33284,"['The', 'forest', ""'s"", 'rough', 'terrain', 'starkly', 'contrasts', 'with', 'that', 'of', 'the', 'adjoining', 'Rhine', 'Valley', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
47848,"['The', 'territory', 'ruled', 'by', 'this', 'branch', 'was', 'between', 'the', 'Sahydri', 'Range', 'and', 'the', 'Godavari', 'River', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
94517,"['The', 'music', 'is', 'by', 'B.', 'D.', 'Burman', '(', 'Barendra', 'Dev', 'Burman', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24623,"['Carter', 'received', 'an', 'Emmy', 'Award', 'for', '``', '9/11', '``', ',', 'as', 'well', 'as', 'a', 'Peabody', 'Award', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5134,"['The', 'boundary', 'runs', 'from', 'the', 'Žumberak', 'range', 'to', 'the', 'Banovina', 'area', ',', 'along', 'the', 'Sava', 'River', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61815,"['He', 'visited', 'Mount', 'Vesuvius', 'during', 'an', 'eruption', ',', 'and', 'reported', 'his', 'observations', 'back', 'to', 'several', 'scientific', 'bodies', '.']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97146,"['Bald', 'Hills', 'is', 'the', 'home', 'of', 'the', 'Bald', 'Hills-Lawnton', 'Lions', 'Cricket', 'Club', ',', 'as', 'well', 'as', 'Ridge', 'Hills', 'United', 'Football', 'Club', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121000,"['On', 'January', '22', ',', '2011', 'Rodríguez', 'lost', 'to', 'the', 'undefeated', 'José', 'Benavidez', 'at', 'the', 'Texas', 'Station', 'Casino', 'in', 'North', 'Las', 'Vegas', ',', 'Nevada', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121712,"['It', 'is', 'enclosed', 'by', 'Mount', 'Chelebi', '(', '657', 'm', ')', 'and', 'Mount', 'Ckhu-Bair', '(', '705', 'm', ')', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
72758,"['Volcán', 'Atitlán', ',', 'with', 'an', 'elevation', 'of', ',', 'is', 'south-southeast', 'of', 'the', 'town', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92148,"['Expedition', 'members', 'also', 'made', 'pioneering', 'ascents', 'in', 'the', 'Barth', 'Mountains', 'and', 'Queen', 'Louise', 'Land', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
115180,"['US', 'maps', 'of', 'the', 'area', 'and', 'many', 'world', 'atlases', 'starting', 'in', 'the', '1960s', 'showed', 'the', 'Line', 'of', 'Control', 'between', 'Pakistani', 'and', 'Indian', 'territory', 'running', 'from', 'the', 'last', 'defined', 'point', 'in', 'the', '1949', 'Karachi', 'Agreement', ',', 'NJ9842', ',', 'east-northeast', 'to', 'the', 'Karakoram', 'Pass', ',', 'thus', 'putting', 'the', 'whole', 'of', 'Saltoro', 'Kangri', 'and', 'the', 'entire', 'Siachen', 'Glacier', 'in', 'Pakistan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
65044,"['The', 'Dix', 'Hut', 'is', 'the', 'starting', 'point', 'of', 'the', 'ascents', 'of', 'Mont', 'Blanc', 'de', 'Cheilon', ',', 'Pigne', ""d'Arolla"", 'and', 'La', 'Luette', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]"
51905,"['Gurkha', 'Peak', '(', ')', 'is', 'a', 'peak', 'rising', 'to', 'about', 'between', 'Crescent', 'Glacier', 'and', 'Von', 'Guerard', 'Glacier', 'on', 'the', 'north', 'slope', 'of', 'the', 'Kukri', 'Hills', ',', 'Victoria', 'Land', ',', 'Antarctica', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
9212,"['With', 'Lucía', 'Sánchez', 'Saornil', 'and', 'Amparo', 'Poch', 'y', 'Gascón', ',', 'she', 'was', 'the', 'cofounder', 'of', 'the', 'libertarian', 'women', ""'s"", 'organization', ',', '``', 'Mujeres', 'Libres', '``', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13662,"['Now', 'in', 'the', 'Avon', 'Gorge', ',', 'the', 'railway', 'runs', 'through', 'No', '.']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
71090,"['It', 'opened', 'its', 'first', 'hotel', 'at', 'Amsterdam', 'Schiphol', 'Airport', 'in', '2008', ',', 'followed', 'by', 'one', 'in', 'city', 'of', 'Amsterdam', 'itself', 'in', '2009', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51842,"['In', '1875', ',', 'in', 'the', 'company', 'of', 'Baron', 'Emmanuel', 'Boileau', 'de', 'Castelnau', 'and', 'the', 'guide', 'Alexandre', 'Tournier', ',', 'Duhamel', 'tried', 'to', 'climb', 'the', 'western', 'peak', 'of', 'the', 'Meije', 'without', 'reaching', 'the', 'summit', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
61551,"['Formerly', 'known', 'as', 'Hasle', 'Jungfrau', ',', 'it', 'is', 'one', 'of', 'three', 'summits', 'on', 'a', 'mountain', 'named', 'the', '``', 'Wetterhörner', '``', ',', 'the', 'highest', 'of', 'which', 'is', 'the', 'Mittelhorn', '(', '3,704', 'm', ')', 'and', 'the', 'lowest', 'and', 'most', 'distant', 'the', 'Rosenhorn', '(', '3,689', 'm', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
72201,"['Pinnacle', 'Mountain', 'is', 'the', 'second', 'highest', 'natural', 'point', 'in', 'Pulaski', 'County', ',', 'Arkansas', 'and', 'main', 'attraction', 'of', 'the', '2,356-acre', 'Pinnacle', 'Mountain', 'State', 'Park', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36238,"['The', 'route', 'then', 'climbs', 'east', 'over', 'the', 'northern', 'end', 'of', 'the', 'Mynydd', 'Marchywel', 'ridge', 'and', 'down', 'to', 'cross', 'the', 'River', 'Dulais', 'at', 'Crynant', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118182,"['The', 'location', 'was', 'chosen', 'because', 'of', 'its', 'proximity', 'to', 'the', 'Angels', 'Flight', 'Railway', 'allowing', 'for', 'easy', 'access', 'to', 'the', 'well-to-do', 'citizens', 'of', 'Bunker', 'Hill', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
4425,"['West', 'of', 'Messines', 'Ridge', 'is', 'the', 'parallel', 'Wulverghem', '(', 'Spanbroekmolen', ')', 'Spur', ';', 'the', 'Oosttaverne', 'Spur', ',', 'also', 'parallel', ',', 'is', 'to', 'the', 'east', '.']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
41264,"['He', 'is', 'from', 'Kaptama', 'in', 'Mount', 'Elgon', 'District', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
42133,"['The', 'higher', 'and', 'more', 'famous', 'peak', 'of', 'Tryfan', 'above', 'Dyffryn', 'Ogwen', 'has', 'also', 'sometimes', 'been', 'referred', 'to', 'as', '``', 'Moel', 'Tryfan', '``', 'in', 'the', 'past', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
69951,"['``', 'God', ""'s"", 'Gon', 'na', 'Cut', 'You', 'Down', '``', '(', 'also', 'known', 'as', '``', 'God', 'Almighty', ""'s"", 'Gon', 'na', 'Cut', 'You', 'Down', '``', ',', '``', 'God', ""'s"", 'Gon', 'na', 'Cut', ""'Em"", 'Down', '``', ',', '``', 'Run', 'On', '``', 'and', '``', 'Sermon', '``', ')', 'is', 'a', 'traditional', 'folk', 'song', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90756,"['As', 'a', 'result', ',', 'she', 'stopped', 'having', 'children', 'as', 'she', 'was', 'always', 'exposed', 'to', 'danger', ';', 'which', 'was', 'considered', 'a', 'bit', 'early', 'since', 'royal', 'women', 'stopped', 'giving', 'birth', 'around', 'their', 'early', 'thirties', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14526,"['The', 'Teak', 'and', 'Rosewood', 'of', 'Lakkavalli', 'are', 'famous', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
57614,"['In', 'May', '1943', 'an', 'Airspeed', 'Oxford', 'RAF', 'plane', 'also', 'crashed', 'on', 'Burbage', 'Edge', 'while', 'on', 'a', 'solo', 'circular', 'night', 'flight', 'from', 'Wheaton', 'Aston', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
64683,"['Within', 'a', 'year', ',', 'Travis', 'and', 'Rebecca', 'moved', 'to', 'Canada', ',', 'Sam', 'had', 'moved', 'in', 'with', 'Donald', 'Fisher', 'and', 'Tiegan', 'had', 'joined', 'Pippa', 'in', 'the', 'Carrington', 'Ranges', 'and', 'the', 'house', 'was', 'now', 'occupied', 'by', 'Travis', ""'"", 'brother', ',', 'Joel', 'and', 'his', 'wife', 'Natalie', 'and', 'their', 'children', 'Tom', 'and', 'Gypsy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83501,"['The', 'town', 'was', 'liberated', 'on', '24', 'November', '1877', 'by', 'Russian', 'forces', 'under', 'Joseph', 'Vladimirovich', 'Gourko', 'during', 'the', 'Russo-Turkish', 'War', 'of', '1877-78', 'and', 'served', 'as', 'a', 'governing', 'centre', 'for', 'the', '40-day', 'winter', 'march', 'of', 'the', 'Balkan', 'Mountains', 'of', 'the', 'Imperial', 'Russian', 'Army', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
29060,"['Marengo', 'attended', 'the', 'first', 'session', 'of', 'the', 'Second', 'Vatican', 'Council', 'in', '1962', 'and', 'attended', 'the', 'third', 'and', 'fourth', 'sessions', 'but', 'missed', 'the', 'second', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
37321,"['Radiata', 'Plateau', 'is', 'a', 'colloquial', 'name', 'given', 'to', 'a', 'parcel', 'of', 'land', 'on', 'the', 'upper', 'Blue', 'Mountains', 'western', 'escarpment', ',', 'NSW', ',', 'Australia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
41193,"['This', '500', 'kV', 'line', 'once', 'again', 'crosses', 'the', 'Diablo', 'Range', 'as', 'it', 'heads', 'towards', 'the', 'Pacific', 'Ocean', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
85571,"['The', 'glacier', 'is', 'at', 'the', 'west', 'end', 'of', 'Garnet', 'Canyon', ',', 'which', 'is', 'the', 'most', 'popular', 'route', 'used', 'by', 'climbers', 'ascending', 'Grand', 'Teton', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
106956,"['Valentine', 'began', 'his', 'hockey', 'career', 'in', '1978', 'at', 'St.', 'Louis', 'University', 'before', 'moving', 'to', 'the', 'QMJHL', ""'s"", 'Sorel', 'Black', 'Hawks', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7243,"['They', 'did', 'not', ',', 'however', ',', 'reach', 'the', 'summit', 'of', 'Mount', 'Everest', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
80418,"['Subsequent', 'floods', 'and', 'extreme', 'weather', 'led', 'the', 'Welsh', 'Water', 'Authority', 'to', 'develop', 'concrete', 'flood', 'defence', 'walls', 'along', 'the', 'banks', 'of', 'the', 'River', 'Ogmore', 'in', 'the', 'town', 'centre', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
69745,"['Nasir', ',', 'descendant', 'of', 'an', 'influential', 'political', 'family', 'earlier', 'concentrated', 'on', 'Lolab', 'Valley', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
20508,"['The', 'pilots', 'fought', 'to', 'keep', 'the', 'aircraft', 'aloft', 'for', 'nearly', '32', 'minutes', ',', 'but', 'eventually', 'became', 'trapped', 'in', 'the', 'towering', 'mountain', 'ranges', 'surrounding', 'Mount', 'Fuji', 'and', 'crashed', ',', 'killing', '520', 'out', 'of', 'the', '524', 'passengers', 'and', 'crew', 'on', 'board', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126738,"['On', 'July', '31', ',', '1874', ',', 'the', 'wagon', 'train', 'reached', 'Harney', 'Peak', '(', 'now', 'Black', 'Elk', 'Peak', ')', ',', 'and', 'Custer', 'together', 'with', 'Ludlow', 'took', 'three', 'or', 'four', 'men', 'to', 'climb', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80757,"['The', 'success', 'of', '``', 'Nouvelle', 'Expérience', '``', ""'s"", 'contract', 'in', 'Las', 'Vegas', 'led', 'to', 'a', 'deal', 'between', 'Cirque', 'du', 'Soleil', 'and', 'the', 'Mirage', 'Casino-Hotel', 'to', 'create', 'a', 'permanent', 'show', ',', '``', 'Mystère', '``', ',', 'residing', 'in', 'Treasure', 'Island', 'Hotel', 'and', 'Casino', 'on', 'the', 'Las', 'Vegas', 'Strip', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30196,"['At', '19:00', ',', 'thanks', 'to', 'the', 'French', 'garrison', 'in', 'La', 'Haye', 'Sainte', ',', 'the', 'Imperial', 'Guard', 'was', 'able', 'to', 'climb', 'the', 'escarpment', 'and', 'attack', 'the', 'Allies', 'on', 'the', 'Brussels', 'side', 'of', 'the', 'ridge', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
48821,"['The', 'Crestones', 'are', 'a', 'group', 'of', 'four', '14,000', 'foot', '(', '4,268', 'm', ')', 'peaks', '(', 'fourteeners', ')', 'in', 'the', 'Sangre', 'de', 'Cristo', 'Range', 'above', 'Crestone', ',', 'central', 'southern', 'Colorado', ',', 'comprising', ':']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45619,"['Galeg', 'Morghi', ',', 'and', 'Doshan', 'Tappeh', 'Air', 'Base', ')', ',', 'Tabriz', ',', 'Qazvin', ',', 'Mount', 'Sabalan', ',', 'the', 'Zagros', 'Mountains', ',', 'Lengeh', ',', 'Bandar', 'Delam', ',', 'Siri', ',', 'the', 'Dez', 'Dam', 'and', 'Kharg', 'island', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32953,"['``', 'Fortune', 'Cookies', '``', '(', '2003', ')', 'was', 'recorded', 'in', 'Finland', 'with', 'producer', 'Lasse', 'Kurki', 'and', 'it', 'included', 'a', 'special', 'guest', 'appearance', 'by', 'well-known', 'American', 'guitarist', 'Marc', 'Ribot', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98302,"['In', '1931', ',', 'an', 'unnamed', 'hurricane', 'destroyed', 'over', 'two-thirds', 'of', 'the', 'buildings', 'in', 'Belize', 'City', 'and', 'killed', 'more', 'than', '1,000', 'people', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
64413,"['In', 'March', 'of', '2020', ',', 'Memorial', 'Hermann-TMC', 'opened', 'the', 'new', '18', 'story', 'Sarofim', 'Pavilion', ',', 'which', 'now', 'serves', 'as', 'the', 'home', 'for', 'Life', 'Flight', 'operations', 'in', 'addition', 'to', 'an', 'expanded', 'helipad', 'atop', 'the', 'pavilion', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119879,"['Green', 'Hill', 'near', 'Gragareth', 'has', 'also', 'been', 'cited', 'as', 'the', '``', 'county', ""''"", 'top', '.']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
